id,user_id,date_time,expense_type,additional_comments,is_active,updated,amount
164051,4,2025-02-07 04:40:40,Self,Gift purchase,True,2025-02-11 04:40:40,832.61
846460,1,2025-06-28 22:45:08,Flat,Monthly rent transfer,True,2025-07-02 22:45:08,2122.75
210393,7,2025-05-11 23:24:42,Flat,Recharge and utilities,True,2025-05-14 23:24:42,4116.56
663830,5,2025-06-15 19:35:57,Uber/Rapido,Snacks with friends,True,2025-06-17 19:35:57,146.93
480931,7,2025-03-25 04:17:42,Cafeteria,Paid for lunch,True,2025-03-30 04:17:42,228.92
697991,9,2025-06-12 07:11:01,Self,Online subscription renewal,True,2025-06-17 07:11:01,3655.06
188185,1,2025-02-07 02:04:23,Uber/Rapido,Cab to office,True,2025-02-11 02:04:23,3161.52
876632,5,2025-06-07 02:41:54,Uber/Rapido,Monthly rent transfer,True,2025-06-08 02:41:54,648.31
729182,10,2025-10-05 06:58:24,Others,Recharge and utilities,True,2025-10-07 06:58:24,1268.23
209141,2,2025-02-05 16:07:58,Cafeteria,Recharge and utilities,True,2025-02-06 16:07:58,1216.45
857322,4,2025-04-18 03:04:32,Cafeteria,Weekend movie,True,2025-04-19 03:04:32,2491.39
803964,5,2025-05-03 08:23:26,Self,Snacks with friends,True,2025-05-08 08:23:26,4161.31
263754,8,2025-07-03 16:52:19,Self,Grocery shopping,True,2025-07-03 16:52:19,2711.94
400597,7,2025-03-25 11:10:23,Others,Cab to office,True,2025-03-30 11:10:23,242.71
737480,8,2025-04-02 06:57:08,Flat,Paid for lunch,True,2025-04-06 06:57:08,4758.34
526433,4,2025-04-20 14:28:54,Cafeteria,Cab to office,True,2025-04-21 14:28:54,1572.89
338004,4,2025-05-18 19:11:02,Cafeteria,Paid for lunch,True,2025-05-21 19:11:02,1704.44
155178,3,2025-10-30 17:15:29,Uber/Rapido,Monthly rent transfer,True,2025-10-30 17:15:29,4192.73
538419,2,2025-02-18 09:48:10,Others,Gift purchase,True,2025-02-23 09:48:10,2704.35
998159,2,2025-07-20 08:53:04,Cafeteria,Monthly rent transfer,True,2025-07-24 08:53:04,2907.75
312513,4,2025-08-23 11:10:43,Others,Weekend movie,True,2025-08-23 11:10:43,3555.33
314054,9,2025-07-11 18:23:34,Self,Weekend movie,True,2025-07-14 18:23:34,634.19
682377,4,2025-09-30 11:22:17,Self,Online subscription renewal,True,2025-10-03 11:22:17,2763.97
370035,1,2025-07-08 00:18:21,Flat,Cab to office,True,2025-07-12 00:18:21,1771.05
500154,10,2025-01-02 04:13:38,Others,Fuel refill,True,2025-01-02 04:13:38,2926.34
124183,5,2025-04-30 05:57:41,Others,Monthly rent transfer,True,2025-05-02 05:57:41,4236.02
896350,5,2025-07-13 06:00:00,Cafeteria,Paid for lunch,True,2025-07-14 06:00:00,710.63
249121,9,2025-05-31 13:09:59,Flat,Weekend movie,True,2025-05-31 13:09:59,1109.64
602498,3,2025-02-09 14:12:17,Others,Grocery shopping,True,2025-02-09 14:12:17,179.95
830341,6,2025-02-13 16:08:03,Others,Monthly rent transfer,True,2025-02-15 16:08:03,886.01
456808,4,2025-05-13 03:16:56,Uber/Rapido,Grocery shopping,True,2025-05-14 03:16:56,2269.89
136098,4,2025-06-15 04:20:22,Self,Fuel refill,True,2025-06-16 04:20:22,1048.11
433817,6,2025-07-29 03:30:18,Others,Weekend movie,True,2025-08-03 03:30:18,1743.05
213582,2,2025-08-09 06:20:56,Self,Online subscription renewal,True,2025-08-11 06:20:56,3769.39
521061,3,2025-05-21 11:45:43,Flat,Monthly rent transfer,True,2025-05-23 11:45:43,2189.22
849892,7,2025-08-14 19:53:16,Uber/Rapido,Paid for lunch,True,2025-08-15 19:53:16,1913.49
629766,1,2025-08-02 19:48:58,Others,Paid for lunch,True,2025-08-03 19:48:58,4559.04
779728,3,2025-09-18 07:19:50,Cafeteria,Flat maintenance charges,True,2025-09-18 07:19:50,3188.7
431846,7,2025-07-07 18:43:23,Uber/Rapido,Gift purchase,True,2025-07-09 18:43:23,3580.08
327073,6,2025-04-29 19:22:29,Cafeteria,Snacks with friends,True,2025-04-30 19:22:29,3595.08
857331,2,2025-08-25 03:11:51,Uber/Rapido,Fuel refill,True,2025-08-26 03:11:51,1325.98
771745,4,2025-07-22 17:12:57,Flat,Recharge and utilities,True,2025-07-25 17:12:57,4554.02
361042,10,2025-02-28 17:50:59,Flat,Paid for lunch,True,2025-03-04 17:50:59,1488.94
436301,6,2025-09-20 07:40:17,Cafeteria,Recharge and utilities,True,2025-09-25 07:40:17,2500.8
556940,9,2025-04-02 23:41:03,Others,Monthly rent transfer,True,2025-04-06 23:41:03,2382.48
398370,10,2025-01-21 23:01:29,Uber/Rapido,Weekend movie,True,2025-01-23 23:01:29,1968.41
256227,5,2025-07-01 10:57:00,Others,Flat maintenance charges,True,2025-07-03 10:57:00,3930.79
395557,7,2025-07-05 11:20:57,Flat,Paid for lunch,True,2025-07-07 11:20:57,4515.4
559000,10,2025-02-19 01:43:09,Others,Cab to office,True,2025-02-19 01:43:09,645.53
908944,10,2025-02-20 18:48:37,Flat,Cab to office,True,2025-02-22 18:48:37,3920.1
877316,1,2025-01-10 14:54:19,Self,Paid for lunch,True,2025-01-12 14:54:19,2208.23
917942,10,2025-06-26 10:48:45,Cafeteria,Monthly rent transfer,True,2025-06-27 10:48:45,771.02
401977,3,2025-06-10 20:55:40,Uber/Rapido,Grocery shopping,True,2025-06-12 20:55:40,4423.34
782003,6,2025-09-09 16:22:23,Self,Paid for lunch,True,2025-09-09 16:22:23,1001.79
223467,1,2025-10-26 03:59:33,Cafeteria,Flat maintenance charges,True,2025-10-30 03:59:33,4955.64
983110,5,2025-05-11 12:43:18,Self,Snacks with friends,True,2025-05-14 12:43:18,2491.35
305151,3,2025-10-08 12:04:52,Cafeteria,Weekend movie,True,2025-10-13 12:04:52,2771.68
792603,8,2025-05-12 01:50:32,Flat,Online subscription renewal,True,2025-05-16 01:50:32,4905.81
180519,1,2025-07-15 20:03:47,Others,Monthly rent transfer,True,2025-07-19 20:03:47,4677.15
433675,1,2025-04-10 07:36:51,Cafeteria,Snacks with friends,True,2025-04-13 07:36:51,1704.11
899539,8,2025-03-14 09:39:11,Others,Recharge and utilities,True,2025-03-18 09:39:11,1691.95
473674,3,2025-06-28 18:11:42,Uber/Rapido,Cab to office,True,2025-07-03 18:11:42,262.97
443905,10,2025-06-30 11:16:40,Uber/Rapido,Recharge and utilities,True,2025-07-01 11:16:40,1890.61
657773,4,2025-07-09 14:41:21,Uber/Rapido,Flat maintenance charges,True,2025-07-09 14:41:21,2045.47
765037,5,2025-03-30 03:47:28,Others,Paid for lunch,True,2025-03-30 03:47:28,404.95
845179,7,2025-08-06 06:11:49,Cafeteria,Cab to office,True,2025-08-11 06:11:49,1921.89
144648,6,2025-08-01 11:15:31,Uber/Rapido,Paid for lunch,True,2025-08-01 11:15:31,4285.64
942759,6,2025-09-06 13:06:52,Cafeteria,Paid for lunch,True,2025-09-09 13:06:52,1406.98
486007,10,2025-03-25 02:23:08,Others,Monthly rent transfer,True,2025-03-28 02:23:08,4387.62
379277,7,2025-09-08 15:38:37,Uber/Rapido,Flat maintenance charges,True,2025-09-11 15:38:37,4382.49
368435,2,2025-02-11 14:20:28,Others,Online subscription renewal,True,2025-02-15 14:20:28,137.39
501476,1,2025-03-01 10:05:42,Cafeteria,Fuel refill,True,2025-03-01 10:05:42,552.29
790401,9,2025-04-08 14:01:41,Cafeteria,Snacks with friends,True,2025-04-08 14:01:41,1255.54
207646,4,2025-05-20 08:13:41,Flat,Online subscription renewal,True,2025-05-25 08:13:41,4034.65
544168,10,2025-05-29 17:56:36,Flat,Grocery shopping,True,2025-06-01 17:56:36,1704.39
861581,9,2025-08-08 01:23:47,Cafeteria,Paid for lunch,True,2025-08-09 01:23:47,2291.35
952457,5,2025-09-07 06:13:26,Self,Monthly rent transfer,True,2025-09-09 06:13:26,3623.56
887106,9,2025-09-29 10:07:30,Others,Online subscription renewal,True,2025-10-01 10:07:30,4022.49
815867,4,2025-03-17 12:04:56,Others,Flat maintenance charges,True,2025-03-22 12:04:56,2732.45
228574,2,2025-02-09 09:11:02,Others,Weekend movie,True,2025-02-10 09:11:02,4485.63
577162,2,2025-02-01 20:43:03,Cafeteria,Cab to office,True,2025-02-06 20:43:03,4463.89
234553,5,2025-01-07 21:27:56,Flat,Monthly rent transfer,True,2025-01-11 21:27:56,2400.56
356855,6,2025-10-23 06:03:34,Self,Weekend movie,True,2025-10-25 06:03:34,2095.88
963157,3,2025-01-30 19:36:41,Flat,Gift purchase,True,2025-02-01 19:36:41,1738.64
820160,3,2025-09-30 04:43:55,Uber/Rapido,Monthly rent transfer,True,2025-10-01 04:43:55,772.07
466444,2,2025-07-28 05:20:03,Cafeteria,Fuel refill,True,2025-07-31 05:20:03,2367.1
203410,2,2025-09-16 15:51:50,Others,Fuel refill,True,2025-09-16 15:51:50,3599.12
698068,2,2025-03-27 08:12:44,Cafeteria,Grocery shopping,True,2025-03-28 08:12:44,808.92
826606,2,2025-08-29 20:04:25,Cafeteria,Fuel refill,True,2025-08-31 20:04:25,3222.49
140450,2,2025-07-03 22:33:59,Others,Gift purchase,True,2025-07-08 22:33:59,1810.68
185422,6,2025-08-03 17:01:32,Flat,Weekend movie,True,2025-08-04 17:01:32,4256.93
247291,2,2025-01-15 05:10:08,Flat,Monthly rent transfer,True,2025-01-18 05:10:08,2124.02
828446,1,2025-07-06 02:40:52,Self,Recharge and utilities,True,2025-07-06 02:40:52,339.24
795101,2,2025-07-26 14:09:34,Uber/Rapido,Recharge and utilities,True,2025-07-27 14:09:34,2640.75
201169,7,2025-04-24 15:35:01,Others,Weekend movie,True,2025-04-26 15:35:01,1414.39
796086,9,2025-04-26 17:42:48,Flat,Cab to office,True,2025-04-28 17:42:48,4102.58
496120,4,2025-02-09 10:01:23,Others,Cab to office,True,2025-02-11 10:01:23,742.88
249652,10,2025-09-15 05:22:56,Cafeteria,Flat maintenance charges,True,2025-09-17 05:22:56,4416.75
380366,10,2025-08-18 07:05:59,Flat,Paid for lunch,True,2025-08-21 07:05:59,889.59
340750,2,2025-03-01 22:18:01,Others,Snacks with friends,True,2025-03-05 22:18:01,3103.96
939945,6,2025-07-18 07:37:16,Cafeteria,Recharge and utilities,True,2025-07-18 07:37:16,4733.3
721122,10,2025-09-02 10:12:36,Uber/Rapido,Monthly rent transfer,True,2025-09-05 10:12:36,4582.48
836072,6,2025-08-01 21:51:17,Uber/Rapido,Weekend movie,True,2025-08-04 21:51:17,3339.95
295848,2,2025-01-27 22:38:32,Cafeteria,Recharge and utilities,True,2025-01-28 22:38:32,2955.87
201509,7,2025-02-28 18:18:28,Self,Fuel refill,True,2025-02-28 18:18:28,4281.93
656146,1,2025-03-26 01:22:45,Self,Snacks with friends,True,2025-03-30 01:22:45,896.15
260692,3,2025-03-14 11:49:52,Cafeteria,Cab to office,True,2025-03-14 11:49:52,2029.96
555731,10,2025-01-07 07:09:47,Self,Recharge and utilities,True,2025-01-10 07:09:47,3845.1
368302,6,2025-10-30 08:06:02,Self,Online subscription renewal,True,2025-11-01 08:06:02,4458.73
739189,1,2025-09-08 11:25:54,Uber/Rapido,Gift purchase,True,2025-09-10 11:25:54,410.28
378690,8,2025-10-26 21:34:32,Self,Paid for lunch,True,2025-10-30 21:34:32,1041.32
139031,8,2025-10-28 18:46:08,Uber/Rapido,Online subscription renewal,True,2025-11-02 18:46:08,327.97
229435,7,2025-02-10 21:24:13,Flat,Fuel refill,True,2025-02-13 21:24:13,3734.77
280909,1,2025-06-09 02:52:57,Uber/Rapido,Cab to office,True,2025-06-12 02:52:57,87.91
640904,2,2025-08-10 08:58:02,Uber/Rapido,Weekend movie,True,2025-08-14 08:58:02,111.29
621134,5,2025-10-17 07:33:55,Cafeteria,Grocery shopping,True,2025-10-17 07:33:55,1614.96
358563,9,2025-10-30 13:02:09,Cafeteria,Weekend movie,True,2025-10-30 13:02:09,1901.45
305934,6,2025-07-11 12:43:00,Uber/Rapido,Paid for lunch,True,2025-07-12 12:43:00,237.24
526790,4,2025-10-23 22:01:11,Others,Cab to office,True,2025-10-27 22:01:11,3160.46
379263,10,2025-08-18 16:55:42,Flat,Monthly rent transfer,True,2025-08-23 16:55:42,1424.85
291731,6,2025-06-23 08:48:37,Cafeteria,Monthly rent transfer,True,2025-06-25 08:48:37,2874.82
459734,7,2025-07-25 02:36:54,Self,Monthly rent transfer,True,2025-07-25 02:36:54,3275.86
549830,10,2025-10-31 19:30:53,Uber/Rapido,Cab to office,True,2025-11-02 19:30:53,3483.73
424774,9,2025-03-28 06:46:21,Others,Recharge and utilities,True,2025-03-28 06:46:21,3504.83
804811,8,2025-06-02 05:52:59,Cafeteria,Gift purchase,True,2025-06-06 05:52:59,3101.25
914433,10,2025-09-05 08:57:14,Flat,Paid for lunch,True,2025-09-05 08:57:14,4326.45
112575,6,2025-09-20 15:17:25,Cafeteria,Snacks with friends,True,2025-09-24 15:17:25,1301.61
464034,9,2025-05-17 00:20:06,Uber/Rapido,Fuel refill,True,2025-05-22 00:20:06,1021.43
527017,6,2025-10-30 10:16:55,Cafeteria,Grocery shopping,True,2025-11-03 10:16:55,1887.85
367444,9,2025-05-26 03:52:11,Flat,Cab to office,True,2025-05-31 03:52:11,2396.06
733398,3,2025-07-14 06:57:40,Self,Cab to office,True,2025-07-14 06:57:40,1698.22
559939,6,2025-01-26 22:03:46,Cafeteria,Flat maintenance charges,True,2025-01-27 22:03:46,3630.85
295073,5,2025-02-13 19:56:10,Others,Snacks with friends,True,2025-02-16 19:56:10,1514.38
407439,5,2025-09-27 16:02:28,Self,Gift purchase,True,2025-09-27 16:02:28,4299.32
596814,4,2025-02-11 21:29:59,Others,Monthly rent transfer,True,2025-02-16 21:29:59,2806.28
207587,8,2025-06-27 02:24:58,Uber/Rapido,Monthly rent transfer,True,2025-06-27 02:24:58,1963.34
163302,4,2025-04-23 07:52:54,Flat,Fuel refill,True,2025-04-26 07:52:54,4729.92
269091,8,2025-03-22 13:13:24,Cafeteria,Monthly rent transfer,True,2025-03-22 13:13:24,3759.21
301601,6,2025-10-04 12:23:49,Others,Paid for lunch,True,2025-10-04 12:23:49,4477.43
931710,4,2025-05-11 21:05:35,Self,Weekend movie,True,2025-05-14 21:05:35,2258.2
686342,7,2025-07-16 23:50:46,Cafeteria,Weekend movie,True,2025-07-18 23:50:46,681.91
945192,4,2025-03-10 00:22:26,Cafeteria,Cab to office,True,2025-03-10 00:22:26,2643.58
602544,9,2025-01-23 20:15:55,Cafeteria,Grocery shopping,True,2025-01-24 20:15:55,4475.1
353915,4,2025-01-14 08:31:51,Flat,Grocery shopping,True,2025-01-15 08:31:51,3479.37
515278,9,2025-07-12 03:20:50,Uber/Rapido,Monthly rent transfer,True,2025-07-13 03:20:50,1714.07
178544,5,2025-01-03 01:36:29,Self,Grocery shopping,True,2025-01-06 01:36:29,2398.88
878460,3,2025-06-28 18:44:53,Cafeteria,Fuel refill,True,2025-07-02 18:44:53,2076.39
390551,4,2025-08-13 19:22:40,Others,Weekend movie,True,2025-08-13 19:22:40,2237.74
715523,3,2025-09-06 06:27:16,Self,Weekend movie,True,2025-09-10 06:27:16,4405.28
509627,4,2025-03-12 15:18:33,Flat,Gift purchase,True,2025-03-13 15:18:33,495.73
622589,2,2025-09-13 18:12:12,Cafeteria,Recharge and utilities,True,2025-09-15 18:12:12,4393.54
884016,6,2025-03-08 09:43:39,Uber/Rapido,Online subscription renewal,True,2025-03-13 09:43:39,4648.87
581526,2,2025-07-25 19:00:21,Self,Gift purchase,True,2025-07-30 19:00:21,446.05
586181,4,2025-10-30 16:42:18,Uber/Rapido,Weekend movie,True,2025-10-30 16:42:18,2627.65
469908,4,2025-09-07 19:14:07,Uber/Rapido,Gift purchase,True,2025-09-08 19:14:07,2328.28
930553,4,2025-08-07 21:40:32,Flat,Paid for lunch,True,2025-08-10 21:40:32,3742.77
571907,1,2025-04-09 16:15:00,Flat,Flat maintenance charges,True,2025-04-12 16:15:00,4026.15
165041,10,2025-09-16 22:58:55,Uber/Rapido,Gift purchase,True,2025-09-19 22:58:55,4232.58
534876,7,2025-07-26 04:04:37,Flat,Weekend movie,True,2025-07-27 04:04:37,4304.16
669673,7,2025-05-22 05:31:12,Others,Cab to office,True,2025-05-23 05:31:12,2261.81
120910,7,2025-07-10 07:55:17,Uber/Rapido,Recharge and utilities,True,2025-07-12 07:55:17,2658.65
613738,8,2025-03-28 19:45:15,Self,Weekend movie,True,2025-03-29 19:45:15,1999.83
842792,5,2025-08-28 02:20:46,Uber/Rapido,Gift purchase,True,2025-08-31 02:20:46,114.4
596343,10,2025-08-27 23:21:21,Self,Gift purchase,True,2025-08-27 23:21:21,1396.69
971710,6,2025-07-21 05:59:29,Flat,Weekend movie,True,2025-07-24 05:59:29,1301.61
829847,5,2025-04-05 12:56:25,Self,Recharge and utilities,True,2025-04-07 12:56:25,2766.37
315560,1,2025-06-10 23:00:18,Flat,Monthly rent transfer,True,2025-06-10 23:00:18,167.39
824864,10,2025-04-22 12:47:37,Self,Recharge and utilities,True,2025-04-26 12:47:37,2418.5
703381,4,2025-08-21 16:45:23,Self,Recharge and utilities,True,2025-08-26 16:45:23,1347.59
578513,10,2025-02-23 14:29:44,Others,Online subscription renewal,True,2025-02-23 14:29:44,4253.56
189171,4,2025-02-27 10:56:55,Cafeteria,Cab to office,True,2025-03-01 10:56:55,1143.1
233374,4,2025-01-28 21:21:26,Others,Weekend movie,True,2025-01-31 21:21:26,3962.78
156789,9,2025-06-09 20:35:43,Others,Monthly rent transfer,True,2025-06-12 20:35:43,3497.24
260757,9,2025-01-13 16:05:53,Cafeteria,Weekend movie,True,2025-01-14 16:05:53,209.15
671990,9,2025-06-09 06:51:17,Cafeteria,Flat maintenance charges,True,2025-06-12 06:51:17,4619.62
958480,3,2025-08-07 08:12:14,Self,Flat maintenance charges,True,2025-08-12 08:12:14,3265.02
592057,7,2025-05-12 07:27:34,Flat,Fuel refill,True,2025-05-16 07:27:34,414.58
928323,6,2025-03-16 20:36:32,Self,Weekend movie,True,2025-03-18 20:36:32,1977.19
219645,9,2025-01-10 12:54:39,Flat,Cab to office,True,2025-01-10 12:54:39,2842.0
335870,3,2025-04-28 09:51:59,Self,Weekend movie,True,2025-04-28 09:51:59,4191.07
430723,4,2025-02-04 00:14:01,Uber/Rapido,Grocery shopping,True,2025-02-04 00:14:01,2730.55
133723,5,2025-02-23 21:22:59,Self,Fuel refill,True,2025-02-25 21:22:59,4387.36
997203,4,2025-01-02 05:45:53,Cafeteria,Cab to office,True,2025-01-07 05:45:53,3489.81
922572,8,2025-06-27 17:33:45,Flat,Weekend movie,True,2025-07-02 17:33:45,682.5
304470,10,2025-07-07 00:40:44,Flat,Grocery shopping,True,2025-07-10 00:40:44,2261.66
198867,6,2025-06-25 22:35:41,Uber/Rapido,Recharge and utilities,True,2025-06-26 22:35:41,4719.69
884721,5,2025-06-21 20:15:57,Self,Monthly rent transfer,True,2025-06-22 20:15:57,4269.06
784006,2,2025-10-12 03:20:12,Uber/Rapido,Grocery shopping,True,2025-10-17 03:20:12,4874.3
563533,8,2025-05-05 12:43:01,Flat,Recharge and utilities,True,2025-05-05 12:43:01,4268.76
237467,9,2025-08-14 00:30:37,Self,Recharge and utilities,True,2025-08-14 00:30:37,170.13
264463,1,2025-08-07 03:21:01,Others,Grocery shopping,True,2025-08-10 03:21:01,2252.71
575961,7,2025-09-11 12:03:08,Flat,Weekend movie,True,2025-09-11 12:03:08,4113.19
602583,7,2025-06-15 14:09:16,Flat,Paid for lunch,True,2025-06-18 14:09:16,3937.01
545441,2,2025-04-23 02:42:41,Cafeteria,Fuel refill,True,2025-04-28 02:42:41,4965.51
407535,2,2025-06-11 19:31:31,Others,Monthly rent transfer,True,2025-06-16 19:31:31,2104.1
838306,7,2025-10-01 05:36:39,Uber/Rapido,Monthly rent transfer,True,2025-10-02 05:36:39,660.63
870050,2,2025-04-16 07:51:17,Cafeteria,Recharge and utilities,True,2025-04-17 07:51:17,1672.43
617923,9,2025-07-07 21:14:02,Self,Paid for lunch,True,2025-07-08 21:14:02,2966.55
714091,2,2025-08-26 18:25:58,Uber/Rapido,Flat maintenance charges,True,2025-08-26 18:25:58,1214.97
506887,6,2025-10-14 18:44:26,Self,Fuel refill,True,2025-10-15 18:44:26,3942.05
191282,7,2025-04-27 13:25:23,Uber/Rapido,Cab to office,True,2025-04-28 13:25:23,4064.43
276486,3,2025-10-11 23:07:19,Uber/Rapido,Grocery shopping,True,2025-10-15 23:07:19,104.79
345132,2,2025-01-11 17:27:54,Self,Recharge and utilities,True,2025-01-13 17:27:54,3678.83
900454,2,2025-03-20 21:46:05,Uber/Rapido,Gift purchase,True,2025-03-22 21:46:05,2680.94
763217,2,2025-06-29 09:37:38,Self,Monthly rent transfer,True,2025-07-01 09:37:38,4078.06
238758,1,2025-09-22 15:52:13,Flat,Paid for lunch,True,2025-09-23 15:52:13,2615.39
813537,4,2025-03-21 06:50:57,Uber/Rapido,Monthly rent transfer,True,2025-03-24 06:50:57,1909.43
662498,6,2025-03-11 16:30:53,Cafeteria,Weekend movie,True,2025-03-16 16:30:53,4403.16
437859,10,2025-09-09 00:08:35,Self,Weekend movie,True,2025-09-14 00:08:35,4442.39
904215,5,2025-06-03 13:47:54,Uber/Rapido,Flat maintenance charges,True,2025-06-03 13:47:54,2411.02
248996,4,2025-10-09 03:29:27,Others,Monthly rent transfer,True,2025-10-14 03:29:27,4117.28
285361,9,2025-03-15 15:13:44,Self,Cab to office,True,2025-03-17 15:13:44,3899.88
521496,10,2025-01-22 12:46:40,Others,Monthly rent transfer,True,2025-01-22 12:46:40,4246.98
898478,6,2025-07-24 23:48:53,Flat,Gift purchase,True,2025-07-29 23:48:53,3394.24
460379,4,2025-05-03 17:46:08,Others,Weekend movie,True,2025-05-07 17:46:08,4218.71
543215,4,2025-03-11 16:32:41,Self,Paid for lunch,True,2025-03-13 16:32:41,1511.05
736507,10,2025-06-29 07:05:08,Others,Weekend movie,True,2025-07-03 07:05:08,2359.74
497030,6,2025-05-09 03:44:17,Others,Gift purchase,True,2025-05-14 03:44:17,4398.49
169916,10,2025-09-22 02:35:04,Self,Paid for lunch,True,2025-09-27 02:35:04,629.01
160118,9,2025-08-21 16:32:38,Others,Monthly rent transfer,True,2025-08-24 16:32:38,180.77
113602,8,2025-06-11 04:21:42,Uber/Rapido,Paid for lunch,True,2025-06-14 04:21:42,1841.56
356213,4,2025-05-16 15:04:25,Self,Cab to office,True,2025-05-17 15:04:25,1834.43
177111,2,2025-08-23 17:47:16,Cafeteria,Gift purchase,True,2025-08-23 17:47:16,1810.02
476910,5,2025-04-29 06:23:54,Uber/Rapido,Weekend movie,True,2025-04-29 06:23:54,4135.55
234401,8,2025-01-31 15:57:18,Cafeteria,Cab to office,True,2025-02-03 15:57:18,4512.18
711574,8,2025-03-07 13:25:01,Others,Flat maintenance charges,True,2025-03-09 13:25:01,4230.15
369654,6,2025-02-28 00:40:00,Uber/Rapido,Recharge and utilities,True,2025-03-02 00:40:00,3848.73
446511,3,2025-01-16 21:47:11,Self,Grocery shopping,True,2025-01-19 21:47:11,195.18
564089,4,2025-05-21 05:32:37,Self,Recharge and utilities,True,2025-05-23 05:32:37,3789.09
345561,3,2025-06-04 04:20:50,Cafeteria,Fuel refill,True,2025-06-06 04:20:50,3141.29
197498,2,2025-02-15 09:19:08,Others,Flat maintenance charges,True,2025-02-15 09:19:08,1987.44
776048,1,2025-10-27 06:44:05,Cafeteria,Snacks with friends,True,2025-10-30 06:44:05,2126.7
496599,3,2025-09-28 15:42:51,Others,Snacks with friends,True,2025-10-03 15:42:51,3403.42
967582,7,2025-07-17 23:32:19,Others,Paid for lunch,True,2025-07-19 23:32:19,2117.4
151052,1,2025-09-05 05:53:11,Flat,Recharge and utilities,True,2025-09-07 05:53:11,2510.5
375591,2,2025-02-21 10:04:26,Flat,Cab to office,True,2025-02-21 10:04:26,4078.22
809008,3,2025-02-18 12:04:12,Uber/Rapido,Gift purchase,True,2025-02-20 12:04:12,4641.55
836564,10,2025-03-14 15:07:10,Others,Snacks with friends,True,2025-03-18 15:07:10,4063.42
294905,5,2025-03-28 02:55:41,Uber/Rapido,Fuel refill,True,2025-03-28 02:55:41,1328.64
903038,6,2025-09-11 05:34:06,Uber/Rapido,Cab to office,True,2025-09-11 05:34:06,3641.2
461560,4,2025-08-14 10:35:26,Flat,Paid for lunch,True,2025-08-15 10:35:26,921.76
292872,3,2025-06-23 21:26:43,Others,Weekend movie,True,2025-06-26 21:26:43,3100.86
702889,3,2025-10-17 13:16:13,Cafeteria,Weekend movie,True,2025-10-17 13:16:13,105.95
776807,2,2025-07-21 22:02:29,Cafeteria,Flat maintenance charges,True,2025-07-25 22:02:29,650.37
285726,7,2025-10-07 14:47:16,Flat,Fuel refill,True,2025-10-07 14:47:16,2344.66
729379,9,2025-02-14 13:47:17,Uber/Rapido,Grocery shopping,True,2025-02-14 13:47:17,3058.28
531418,3,2025-06-14 03:59:31,Others,Weekend movie,True,2025-06-16 03:59:31,3352.84
927831,9,2025-08-21 04:52:24,Cafeteria,Snacks with friends,True,2025-08-21 04:52:24,1885.52
903090,6,2025-09-14 21:49:55,Others,Recharge and utilities,True,2025-09-14 21:49:55,3339.56
737837,10,2025-04-29 06:10:14,Others,Paid for lunch,True,2025-04-29 06:10:14,4660.23
263760,10,2025-02-12 12:54:16,Flat,Recharge and utilities,True,2025-02-16 12:54:16,2918.61
331722,6,2025-05-01 01:27:04,Cafeteria,Weekend movie,True,2025-05-01 01:27:04,572.62
278776,5,2025-09-21 12:23:21,Uber/Rapido,Cab to office,True,2025-09-21 12:23:21,4513.09
555862,4,2025-10-20 23:23:24,Cafeteria,Monthly rent transfer,True,2025-10-22 23:23:24,2644.46
816433,10,2025-03-27 14:08:23,Self,Snacks with friends,True,2025-03-31 14:08:23,2709.66
234903,6,2025-08-04 17:32:46,Cafeteria,Monthly rent transfer,True,2025-08-06 17:32:46,2712.43
728056,7,2025-08-16 10:39:47,Uber/Rapido,Gift purchase,True,2025-08-18 10:39:47,2021.62
246299,3,2025-02-12 14:52:17,Uber/Rapido,Paid for lunch,True,2025-02-15 14:52:17,3230.5
789809,8,2025-06-19 15:34:53,Uber/Rapido,Paid for lunch,True,2025-06-24 15:34:53,4549.37
873133,2,2025-07-11 02:30:32,Flat,Gift purchase,True,2025-07-14 02:30:32,574.69
560904,1,2025-07-02 03:58:34,Self,Recharge and utilities,True,2025-07-07 03:58:34,1859.33
911574,7,2025-05-31 21:59:06,Others,Online subscription renewal,True,2025-06-05 21:59:06,99.7
449386,1,2025-08-30 05:48:48,Self,Snacks with friends,True,2025-09-02 05:48:48,1084.94
111593,4,2025-07-08 01:33:57,Flat,Snacks with friends,True,2025-07-10 01:33:57,1777.16
215427,5,2025-07-02 20:24:52,Uber/Rapido,Flat maintenance charges,True,2025-07-03 20:24:52,318.75
822803,2,2025-05-28 00:24:30,Self,Snacks with friends,True,2025-06-01 00:24:30,4798.97
702899,2,2025-04-11 17:33:17,Self,Gift purchase,True,2025-04-13 17:33:17,762.25
410823,5,2025-03-05 17:55:33,Self,Gift purchase,True,2025-03-06 17:55:33,337.54
316301,7,2025-01-27 07:31:59,Uber/Rapido,Online subscription renewal,True,2025-01-29 07:31:59,1885.59
811305,9,2025-10-06 08:04:55,Uber/Rapido,Weekend movie,True,2025-10-07 08:04:55,3223.91
734765,4,2025-03-07 18:36:51,Cafeteria,Weekend movie,True,2025-03-10 18:36:51,2765.27
779691,1,2025-01-23 15:36:59,Cafeteria,Grocery shopping,True,2025-01-24 15:36:59,4768.58
934367,6,2025-07-01 23:48:26,Self,Weekend movie,True,2025-07-05 23:48:26,1642.57
